, CS Length, BB Drop, Stack, SS E, ST Angle, BB OD, TT OD, HT OD, DT OD, CS OD, SS OD, ST OD, CS F, HT LX, ST UX, HT UX, HT Angle, HT Length, ST Length, BB Length, Dropout Offset, SSB OD, CSB OD, Material, SSB Offset, CSB Offset, SS Z, SS Thickness, CS Thickness, TT Thickness, BB Thickness, HT Thickness, ST Thickness, DT Thickness, DT Length
2119,0.42105000000000004,0.0625,0.5656,0.038,75.0,0.04,0.0267,0.032,0.0365,0.02,0.013,0.028,0.015,0.0363,0.021,0.0318,71.0,0.0955,0.501,0.068,0.125,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.015,0.0009727857401645408,0.0006989506335432475,0.006906802796848774,0.002245902030714724,0.0013148690945565895,0.001394097857269591,0.0007949688936999709,0.6419489985630406
2120,0.378,0.0,0.5656,0.15,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.039299999999999995,0.0628,0.0335,73.0,0.2768,0.6828,0.068,0.12,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.002177961348511155,0.001960247155993914,0.005425724588076712,0.006658790363922716,0.0006563416358067176,0.004121233839280481,0.007752883746939774,0.6643624199374273
2121,0.4,0.07,0.5656,0.045,73.5,0.04,0.027200000000000002,0.045,0.0365,0.016,0.016,0.029,0.015,0.0427,0.0456,0.037,73.0,0.2595,0.6656,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.3,0.009,0.007179788859164101,0.0010581448864536208,0.009301526048960932,0.006239156678072365,0.001018657425123044,0.0024074987154457804,0.008470265418141464,0.7276902412444094
2122,0.4,0.06,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.052,0.0211,0.039799999999999995,75.0,0.145,0.6111,0.068,0.12,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0005842868406173289,0.005884575641024947,0.0042903936614638975,0.003024600072791778,0.004130286330257292,0.0026945220545004428,0.0015455380183456756,0.6418031173055833
2123,0.415,0.068,0.5656,0.115,74.0,0.04,0.0286,0.045,0.0365,0.02835,0.015,0.0318,0.015,0.0432,0.045899999999999996,0.0285,73.0,0.143,0.5859,0.068,0.13,0.0,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.00599316185393376,0.0012938816792534113,0.0005254956618461216,0.0005804534498313395,0.004770392487455804,0.008664503507170634,0.004049524534309557,0.6390643890396239
2124,0.408,0.07,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.05,0.045,0.029,73.2,0.17,0.58,0.068,0.13,0.0,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.0006435078211448362,0.00294169644579474,0.0022213975762757306,0.0006140804000363653,0.0075680037873882035,0.0006832817801262211,0.0007726136892032932,0.6488728336383495
2125,0.405,0.062,0.5656,0.111,74.0,0.04,0.0286,0.045,0.0365,0.02835,0.015,0.0318,0.015,0.0446,0.045899999999999996,0.0277,74.5,0.1413,0.5859,0.068,0.13,0.0,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.0012872743734423265,0.004070309883213945,0.0025788357731924487,0.0028360647499275347,0.0026945220545004428,0.0010141970652367048,0.004562243084494004,0.633069031712719
2126,0.37,0.06,0.5656,0.045,57.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.04,0.053200000000000004,0.019,80.0,0.105,0.41919999999999996,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.005284731304864277,0.0011276629704776596,0.0008717100525888795,0.0008923523078002462,0.009053192155181666,0.007507362102577226,0.009159755617723093,0.6114014544275929
2127,0.4,0.058,0.5656,0.215,74.0,0.04,0.0409,0.045,0.0365,0.04335,0.023,0.0318,0.015,0.0324,0.0256,0.035,72.0,0.15419999999999998,0.5676,0.068,0.13,0.0,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.0013839389006346193,0.005378313750314136,0.003612876260438376,0.0013839389006346193,0.005505673214290798,0.009431684351999686,0.005505673214290798,0.6270643581559522
2128,0.41,0.0655,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0505,0.048100000000000004,0.0475,71.0,0.1275,0.5181,0.068,0.13,0.0,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.0005766452091666544,0.001459836503581551,0.007579082060296728,0.0014033046625394673,0.000507738767121883,0.0018501959442107213,0.005656696769711356,0.618777335793783
2129,0.4,0.03,0.5656,0.06,71.5,0.04,0.0385,0.05,0.0455,0.031,0.0165,0.0318,0.015,0.035,0.06,0.022600000000000002,67.0,0.0851,0.3,0.073,0.13,0.0,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.3,0.009,0.001333268347449582,0.0006953813886449531,0.008408541588195888,0.004690817363287247,0.005631927988039975,0.005936449271677667,0.0028905110445799896,0.625758082354108
2130,0.525,0.07,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.049100000000000005,0.0745,0.0349,69.5,0.125,0.6,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0006660128992956839,0.00834116475501286,0.002978500233433742,0.0020481836218514417,0.0027123170318915993,0.008538685078567322,0.0028092274044104436,0.76888998763663
2131,0.403,0.06,0.5656,0.06,73.5,0.04,0.0302,0.045,0.0365,0.023350000000000003,0.013,0.035,0.015,0.0456,0.036,0.0351,73.5,0.165,0.631,0.068,0.12,0.0,0.018, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.007,0.0022165288626062136,0.0016543206099797361,0.0027362266118695568,0.001271368189470441,0.0011851639980210427,0.0049989950427119815,0.0023363777342349404,0.6357055127219826
2132,0.4,0.03,0.5656,0.06,71.5,0.04,0.0385,0.05,0.0455,0.031,0.0165,0.0318,0.015,0.035,0.06,0.022600000000000002,67.0,0.0851,0.3,0.073,0.13,0.0,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.3,0.009,0.0024322765008396225,0.005477558072693224,0.0066636622510665815,0.0009994697723298958,0.0016947342693872638,0.0009720745242951463,0.0007128901733498346,0.625758082354108
2133,0.412,0.071,0.5656,0.05,73.0,0.04,0.027,0.036,0.0365,0.023350000000000003,0.013,0.032,0.015,0.0414,0.03,0.033,72.5,0.1923,0.635,0.068,0.12,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.3,0.009,0.0043155705081998055,0.006841444538338569,0.0014727052343481688,0.001110475547169479,0.0008496789411868487,0.001464113537398275,0.0005707708806369061,0.6546334993080561
2134,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0492,0.0492,0.029,73.0,0.1446,0.5152,0.068,0.13,0.016,0.018, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.0010596938309518282,0.00428412243343278,0.0005258801394192521,0.009563663988845466,0.002869447547350098,0.000916830007977207,0.0005197621150005815,0.6587420739449726
2135,0.44,0.055,0.5656,0.045,73.5,0.04,0.028700000000000003,0.036,0.0365,0.023350000000000003,0.013,0.0286,0.015,0.045,0.0128,0.047,71.5,0.118,0.4928,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.3,0.009,0.0032398550484259163,0.0010097562357732782,0.0011317942701806801,0.0011039970821317888,0.009193313246778882,0.00533521784068938,0.002628343829160182,0.6237319858717665
2136,0.375,0.045,0.5656,0.05,73.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.040600000000000004,0.016300000000000002,0.030699999999999998,73.0,0.1431,0.57,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0035241429955202314,0.007786980327233304,0.005094964909785225,0.001139268788125585,0.0069270383705278046,0.008451700845340011,0.0036393969783981668,0.6058543277913004
2137,0.595,0.1822,0.5656,0.05,72.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.019,0.0318,0.015,0.05,0.053,0.024,70.0,0.13219999999999998,0.553,0.068,0.135,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.006937178378867177,0.0008540401626338722,0.002720263587302849,0.0008793943391139791,0.007227205127369702,0.009683315715317586,0.0012347128552099259,0.8995870572502629
2138,0.38539999999999996,0.045,0.5656,0.05,72.99999999999999,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.040600000000000004,0.016300000000000002,0.030699999999999998,72.99999999999999,0.1431,0.57,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.003367907824530332,0.00266512282336018,0.0014846012006570488,0.002543247549972998,0.0007356663681489255,0.0005959395801419528,0.0011748078479584868,0.6058543277913003
2139,0.405,0.07,0.5656,0.05,74.0,0.04,0.0286,0.045,0.0365,0.0275,0.013,0.0318,0.015,0.0485,0.0489,0.0295,73.0,0.145,0.5149,0.068,0.13,0.016,0.018, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.004502575507173151,0.001110475547169479,0.0014198227040520563,0.0006568218465060656,0.005128612726928504,0.0054059194918945125,0.005566406835267263,0.6525445869654838
2140,0.6447999999999999,0.19,0.5656,0.21,69.1,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0544,0.22,0.0281,67.6,0.13,0.5462,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.002325297024890104,0.009483562593259599,0.003083793343039945,0.004162126923911743,0.000634395306533145,0.006729782669129192,0.0025348909479892085,0.8534301622003029
2141,0.38539999999999996,0.045,0.5656,0.05,72.99999999999999,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.040600000000000004,0.016300000000000002,0.030699999999999998,72.99999999999999,0.1431,0.57,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0010179126718887896,0.001892624192534947,0.0005804534498313395,0.0005254956618461216,0.0010604691532655355,0.0012938816792534113,0.0012938816792534113,0.6058543277913003
2142,0.405,0.067,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0533,0.047,0.0335,73.0,0.0928,0.547,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.001207916577365144,0.00307141342399211,0.0008552903324623099,0.009528754497573172,0.0005695199024156285,0.0058459681002185696,0.0011227253117959677,0.6179589695567368
2143,0.405,0.067,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0292,0.015,0.0505,0.0474,0.0335,73.0,0.0928,0.5474,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0012061509770736685,0.0015786690209257177,0.003457761471640131,0.005958198013770962,0.007355185054932811,0.0018706056370555886,0.005177607817735265,0.6408535821109248
2144,0.3995,0.054,0.5656,0.02,74.0,0.04,0.027,0.032,0.0365,0.022699999999999998,0.0135,0.029,0.015,0.0296,0.0127,0.024300000000000002,74.4,0.1687,0.577,0.068,0.12,0.0166,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.358,0.35,0.009,0.0006753325645116869,0.0010832019529998977,0.001464113537398275,0.0014965932581667485,0.001317757268603088,0.000764743014887764,0.0008348945613877213,0.6338206744311345
2145,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0596,0.055600000000000004,0.0209,73.0,0.145,0.4656,0.068,0.135,0.016,0.018, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.0005140911253973115,0.0007811364665522112,0.0007519863034585151,0.007809794647952116,0.008702609320333692,0.0005968119345290904,0.0024022221174921227,0.6593520535373871
2146,0.39,0.005,0.5656,0.05,71.0,0.04,0.0286,0.045,0.0365,0.02,0.014,0.0318,0.015,0.0482,0.044899999999999995,0.0259,72.0,0.11,0.26,0.068,0.135,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0005139031617969174,0.004644729871258914,0.0031200921082449296,0.0008376469013073072,0.0005199522215532293,0.0021128484430923775,0.008460978040082627,0.6193870380198503
2149,0.4,0.0,0.5656,0.0375,73.0,0.04,0.0352,0.05,0.05,0.035,0.0215,0.0318,0.015,0.0572,0.0577,0.0354,69.0,0.10809999999999999,0.3227,0.068,0.135,0.0,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.3,0.009,0.0033901499299504438,0.0020707773361781203,0.0008916998978232136,0.0010519717161670944,0.0006185881251617268,0.007264300835496229,0.000910148958835561,0.6105575775289245
2150,0.365,0.01,0.5656,0.045,69.5,0.04,0.0286,0.045,0.03225,0.023350000000000003,0.013,0.026,0.015,0.035,0.037200000000000004,0.013,70.5,0.08,0.2672,0.068,0.135,0.016,0.018, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009,0.0029915994460207544,0.0010164247985175144,0.004749504535561112,0.000730305479963881,0.000904177650926261,0.00428725690078578,0.0011560560343303382,0.5557135458291746
2151,0.39,0.005,0.5656,0.05,71.0,0.04,0.0286,0.06,0.0365,0.02,0.014,0.0318,0.015,0.0515,0.044700000000000004,0.026199999999999998,72.0,0.11,0.26,0.068,0.135,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0017981668534883812,0.005020980234470861,0.0006309249532304869,0.0011326223445985606,0.004791372302939866,0.006571702963811773,0.002319352272240835,0.6190482832427207
2152,0.455,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0492,0.0469,0.0338,73.0,0.17,0.6319,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0008385663627945489,0.009493972433674145,0.0011653942259214464,0.0020407072980957687,0.00698299241561042,0.0006016327598377191,0.0008697994956069947,0.6587420739449726
2153,0.435,0.066,0.5656,0.0875,72.5,0.04,0.0286,0.046,0.0365,0.023350000000000003,0.013,0.032799999999999996,0.015,0.0645,0.08120000000000001,0.027,69.0,0.12,0.5312,0.073,0.135,0.016,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0006350916644509428,0.001665245960471169,0.002237703990985274,0.0018747145135015744,0.006085921221756453,0.0010581448864536208,0.0008930051951113898,0.7204762717430583
2154,0.429,0.0775,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.039,0.0219,0.034,71.5,0.18,0.5049,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.006419683667658774,0.0014566369295763591,0.002532111520260595,0.0022923692151268337,0.0015534709365646255,0.0015534709365646255,0.0043504300851007205,0.6303811228701582
2155,0.4,0.037,0.5656,0.04,74.5,0.0381,0.0254,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.044,0.3,0.03,73.0,0.1238,0.5,0.068,0.12,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.0106,0.002006666171068031,0.0016066242184583116,0.002203597731634417,0.0010359379510552205,0.009797296246584174,0.0015972512441010476,0.004473034996823503,0.6234443656860658
2156,0.39,0.005,0.5656,0.05,71.0,0.04,0.0286,0.06,0.0365,0.02,0.014,0.0272,0.015,0.0515,0.0445,0.0258,72.0,0.11,0.25,0.068,0.135,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.00851997054803676,0.0022806630563032546,0.008967522867868165,0.0035215664503253923,0.003987803174124645,0.003783241341637914,0.004178903172261229,0.6190482832427207
2157,0.4,0.06,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0528,0.049100000000000005,0.0332,74.5,0.1178,0.5091,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.3,0.009,0.0005762236166136014,0.00607258249835078,0.0007675447230869384,0.0012185645870460297,0.004453449073844917,0.0010435423682129906,0.0005950685008670116,0.6781371568204022
2158,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013,0.0318,0.015,0.0493,0.0493,0.0289,73.0,0.145,0.5153,0.068,0.13,0.016,0.018, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009,0.0054936062404520765,0.0008685281178713575,0.0012778938522192869,0.0015432789199718209,0.007907503581903588,0.001281637829854259,0.006952416229260587,0.6597087832943324
