,CS Length,BB Drop,Stack,SS E,ST Angle,CS F,HT LX,ST UX,HT UX,HT Angle,DT OD,DT Thickness,ST OD,ST Thickness,HT OD,HT Thickness,SS OD,SS Thickness,CS OD,CS Thickness,BB OD,BB Thickness,TT OD,TT Thickness,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,DT Length,Material
138,0.4112717190159515,0.05027200067573639,0.5643635308015595,0.05456880449461073,73.02584946889539,0.014897548361302602,0.06595126186596315,0.04857268692050945,0.050841503061554466,74.61214445936868,0.04280108643453793,0.002839868183839519,0.03252475140625956,0.004337151588516497,0.04366289571584503,0.0029062457427827468,0.018895926496186818,0.0015761791562926356,0.024566872754986695,0.002022547581292014,0.03590072639428687,0.0031982416612378398,0.02977039757864728,0.0028866873568582398,0.18620109233724785,0.5547945834077246,0.06877903989558411,0.12816138491240903,0.0012452168091913636,0.0006746964354192178,0.3295161693803163,0.34573577924541105,0.008660840965243255,0.6464524935460529,Titanium
139,0.41201819057666145,0.05200002689376589,0.5651836904622702,0.0574868224411739,72.8276584689093,0.015250362870230905,0.06479426320007718,0.06585245634949297,0.04824800143700732,72.72118291310366,0.051829594272885526,0.002065732156785984,0.0359269109010775,0.003937635181296157,0.04980511724653949,0.0036316244836639353,0.016221242943329488,0.0025083760040866656,0.02560040991811994,0.002152143899903933,0.034575408064755335,0.004440327730546926,0.035623935718257276,0.005253049403573547,0.19564133379787202,0.5668610763578544,0.07021078704006635,0.12888666804466822,0.001782798627801366,0.0008134489364015497,0.32964015781227857,0.34521439384909064,0.008774620873921841,0.647480782383616,Titanium
140,0.4061945662571432,0.05232715059633378,0.5659541565886387,0.06442411915497015,72.88852961655127,0.01540342802604272,0.06197538900819234,0.07797974145080216,0.04400467325846899,73.23021423567691,0.05032741580892723,0.002309455739259867,0.03414192493694651,0.0027918292643146266,0.050165154840452815,0.005761510449525768,0.014543622829388453,0.0031934841300312686,0.026140809264041946,0.002124781596405027,0.03324655323422927,0.006425144036213531,0.03367417163371418,0.00513472448209887,0.18811578785873626,0.580379997778282,0.06930409428496372,0.12839695088692143,0.0019386515861817616,0.00025809429267409367,0.3295887802473732,0.34281434245304,0.008860078555711455,0.6460778357438417,Titanium
145,0.41051795797883633,0.05408093317385612,0.561201252227221,0.05946561620275297,72.90588804222911,0.014971391249848712,0.06255000386951655,0.046799220997426665,0.05555775697292201,74.22034462591617,0.0494532216036858,0.00184567034798383,0.039621222430902846,0.00444243723227828,0.047566710455961114,0.005536384415692066,0.014484732903943788,0.004295714664983687,0.032607411776238736,0.0018873574371608016,0.035652032194196756,0.002033589455814555,0.038222851418215686,0.006379959582798515,0.13761661145791307,0.5432570880853178,0.0689862555422337,0.12749385558857568,0.0003483393156508011,0.0005883411036253098,0.3287305381591553,0.3262550857198126,0.008490338549169274,0.6467618002918636,Titanium
146,0.46240434790274776,0.0708449651854622,0.5668929150701317,0.039956115173281175,74.14391079548022,0.014891518733702324,0.060084847706293416,0.038166032509353444,0.031786651208375045,71.90474669161802,0.03155950298072466,0.005405522227915266,0.02964505578869276,0.0013419944414842216,0.04237962576348722,0.0014556965000509375,0.017756135984010067,0.001672029431065744,0.02136530179892135,0.0025114523368753097,0.03709245137578841,0.004059818830064324,0.023041856066669544,0.003479678764894325,0.15256101108864367,0.5309935083557981,0.0678034007955696,0.1304266195332316,0.002755684477980783,0.002652117547955614,0.3305730908194452,0.3511073077572436,0.008609383352303638,0.6849180450561261,Titanium
148,0.4219915706367518,0.051312496316020056,0.56455949040758,0.04574283596993192,73.15306851139515,0.015050642453185744,0.0615487934656372,0.04402717567133073,0.04532173232141323,74.05668316562499,0.03764893165844707,0.0044513505155640495,0.029618363259277646,0.0029119937383546117,0.04347409598073744,0.0019647174673709314,0.019007962126334783,0.0013682487245363258,0.023328659841203865,0.0019380014315719066,0.03436327670026454,0.0057900375575900935,0.02632023092645365,0.002886601795855679,0.19097579367566714,0.545457867252974,0.06821265898306648,0.128697851854554,0.0014177963393051888,0.0010057812652479918,0.3300666971000746,0.3476242154006739,0.008635832644153163,0.6481898572231192,Titanium
149,0.41376778023538,0.05152580159956998,0.5643377413392535,0.055075164997054005,72.82719893329481,0.015064174240919092,0.06710742973155233,0.057489536794803876,0.05266249891158371,73.19489403700642,0.05085537735942863,0.0020816218230813276,0.03550421879619609,0.003976703963115301,0.0483454376474669,0.003673483694921764,0.01768508853235421,0.0024498917487862856,0.026108561693437757,0.002144740239241716,0.035688420437986874,0.0031787401142796875,0.03585792888977056,0.0052430535795130045,0.19492632878155647,0.5713994265171589,0.06951985182199898,0.12874005979244005,0.0012543968304231795,0.0009230723779948963,0.32955792838795334,0.3346719768500113,0.008693024880370418,0.6489873199793729,Titanium
150,0.40856880595873063,0.052804693018496045,0.5705209594210123,0.052495505516223444,73.33891842773605,0.015081664373988,0.05809053560547742,0.04787748719523341,0.03992651698210013,74.26700175229914,0.03790912749860729,0.005005605650999565,0.029712006964989632,0.0025771619863535246,0.043469341412300015,0.00264192423796444,0.0154967786760113,0.0018697118644111534,0.02308826822798424,0.0020374710804697254,0.03372696718281982,0.005736700563024914,0.026664335969782862,0.003124867398436596,0.18701815340185854,0.5654702645862109,0.06837334096604676,0.12937972537710724,0.002303887026991966,0.0013566784782988676,0.3301318287984537,0.3486944192109151,0.008869642027595551,0.6459092047638149,Titanium
152,0.42584253175357106,0.06074458871739097,0.5670995960460489,0.04730001063222223,72.84294488008315,0.014839967390282628,0.04939532747436791,0.043115408473772494,0.033676264441548816,71.55093607085581,0.04955341825564648,0.002730472833931165,0.031452710592598375,0.0025350465084153333,0.04720218946424408,0.0019403511311110247,0.014717497496892438,0.002771108984674645,0.0244630663998285,0.002375110174221323,0.036246043432071905,0.0028856890899445348,0.033855346610793674,0.007461722600226187,0.13896305458168776,0.5052096653236067,0.069073006605729,0.13147469704938838,0.002377589376155437,0.0027946227358225427,0.3300341420334349,0.31431656341820613,0.008840885622286302,0.6514518652281445,Titanium
153,0.38700810230741356,0.0220570082561741,0.5650491836688368,0.050630800332266426,73.02021105641037,0.014893303135930062,0.044522558873678814,0.02887615963305615,0.02674868963859005,71.28633149763206,0.0424668396608015,0.0011079305108612075,0.03964859988523404,0.0025460350665660603,0.043803339367894496,0.00213609411742079,0.01295737421770071,0.005305000969254545,0.023818749569857404,0.002456339267408512,0.04127235999532912,0.0006732890281779466,0.035596269237057505,0.003384461030936552,0.08237188194576922,0.3376284498302149,0.06840843051215498,0.12808618834152827,0.0009299813034838837,0.0006545508140163676,0.3284648397497635,0.30275229090921546,0.00824188084830679,0.6180695298189128,Titanium
156,0.39988143795583464,0.06594698093446136,0.5652788719913585,0.0884158486259777,73.28527837199474,0.015551982276824878,0.05384499181467382,0.05649583659465776,0.03465210874400158,74.4537275418051,0.03998708814951104,0.003675609152814556,0.0323657282508256,0.003055668495532923,0.04800299381606365,0.004960230656442317,0.013900894115214434,0.002455481091239892,0.02483562396595269,0.0022727090194602003,0.03298943304073425,0.008739570948740154,0.028277467198471597,0.00318906570688003,0.14509070058717852,0.5370840058662875,0.06888687885279204,0.12749004108626588,0.0022761021065490572,7.835038592775637e-05,0.3294867992828598,0.34652069837288996,0.00895339172779521,0.6411415293966978,Titanium
157,0.40277647817511325,0.025862467034340156,0.5754933274360235,0.05796067463433309,73.26830828962035,0.015714804161720764,0.0451848624102203,0.03653638207701604,0.022530175913312227,70.3769436044788,0.03592999653279958,0.0015056394531187713,0.032249020494570096,0.004161176120373193,0.030541831037371382,0.0008660263731382709,0.01685959727584653,0.002634103312057351,0.027100240026426487,0.001932542688149727,0.03987194381332476,0.008492695800399937,0.025135293429686303,0.003095238515123293,0.09630523972101704,0.3351175693600558,0.06818644288000635,0.13004731492056198,0.00423711625648175,0.002027569338742769,0.32947061465373223,0.35252214144835203,0.008854432767051976,0.6239399141872121,Titanium
160,0.40527526376329875,0.046048683964656154,0.5591073377290788,0.07381907609740922,72.85425759975148,0.014812233352158727,0.08020468425965785,0.048189808778165935,0.06964441645771496,77.45317556252519,0.04088826350888856,0.0019244709902017897,0.0373286770566263,0.00589848579526011,0.04847162451460264,0.012020645270309016,0.017809623600836932,0.0031642829292433377,0.03243044566011467,0.0016860991746134833,0.0358916382567193,0.0011564230808812914,0.04222863651650347,0.0028852099390068234,0.15535007565095,0.5578039534813746,0.06865674616500983,0.12473587687152038,-0.0015881741778608714,-0.001700096696509671,0.3277753969766318,0.34498922241175034,0.008106924736622714,0.6518681838815915,Titanium
162,0.40458572759394446,0.06658223472807703,0.5635136867785646,0.07654339816413917,73.63401338885114,0.015279315819429528,0.05469481707806158,0.0430787345706454,0.03251173020418379,75.12872446405919,0.03449407722939229,0.0037097743895309673,0.029031623804891847,0.004282615451358588,0.04314484274602501,0.0023226439963043542,0.015382366645270644,0.0018839851785616502,0.024527210087703838,0.002042365116225558,0.03440125460858652,0.006127081420371366,0.024715240130305852,0.0026978257521677335,0.13615199868461336,0.5036183636747357,0.06846749104182492,0.127334446141168,0.0023426137199873418,-0.00010885743416093243,0.3294562020223143,0.348707438169495,0.008799882538182244,0.6409484008917783,Titanium
164,0.544470270183269,0.08863800182231019,0.5617040914842992,0.039269404527448315,72.85817406379223,0.015386488165190714,0.04699036036147403,0.03210852232816452,0.031533203975612045,71.86678211050366,0.0313655579681498,0.0033831169755109934,0.030300518292453213,0.0029830589623259067,0.047170341934931054,0.0004916451498551688,0.012633116719294164,0.0037402425238052786,0.026548694223553555,0.007355935334497203,0.048074479040573805,0.005310395241184488,0.0263827279493029,0.0033123983026374614,0.11800615609348541,0.5605326885240804,0.06744562118819054,0.12798994723653506,-0.0011830448779531428,-0.0004207274291694735,0.3302218106800842,0.2990340128171958,0.008285133395452171,0.7455877579586093,Titanium
165,0.4553581038448373,0.07136949022007116,0.5723454459725191,0.04014854067750272,73.95138257834603,0.014930156395093175,0.058787400569429424,0.041519356993255624,0.0315584480050166,71.74865287091794,0.03239580969430922,0.00596139077620016,0.029328632740633808,0.0011588322989597687,0.043347659582416015,0.0017670848082488762,0.017056707002789863,0.0019739488957224403,0.021176332712620132,0.002513898625678801,0.03716876752832126,0.0028645042229818694,0.024728451828687496,0.006018293662150285,0.15514200489295554,0.531425699630378,0.06824781896309007,0.1377765496326273,0.0034890365229355747,0.0034200387635947385,0.33044564913974594,0.34772259150190404,0.008707992427153283,0.685862443388585,Titanium
167,0.5270096898932082,0.07284441015072317,0.5673412869129784,0.050953077243059655,72.70963563420561,0.015339962074291258,0.04597372207412135,0.04117421275372034,0.029249125185399183,71.1498415564175,0.03286299321773189,0.002104837938478068,0.032860344949863826,0.005932013323181081,0.04325678971122977,0.001089189620742878,0.013793474185327694,0.004448004688528524,0.027318891986535518,0.008650462695590663,0.04563955260128463,0.005360698588931338,0.02890187739522121,0.002997190264279819,0.11284139480968464,0.5030010462240928,0.06813183114404898,0.1290580322641143,0.0010687453208717002,0.0011050261254919478,0.32972271432906586,0.30641616305234975,0.008525211672148043,0.7158660246588667,Titanium
170,0.4119445152576756,0.049928845848900956,0.5632346193559584,0.051090141958698085,72.96818505342979,0.014878467030889393,0.06383545122463752,0.04595207916756586,0.05306156345028614,75.01528924789498,0.04238712514618146,0.0026155455592162084,0.030742342586408237,0.00421710003744088,0.04381183893969465,0.002888166431908888,0.017627121386617022,0.0017185926196966765,0.024335653437301985,0.002114374796000934,0.03555235513120059,0.0026973476190784076,0.029890882255356882,0.0031068844707565334,0.17532478292843034,0.5474466169035713,0.0686633843692998,0.1279065488683194,0.0004578160315199791,0.0005698974327443505,0.3293678234513911,0.32974893890164264,0.00859215076072602,0.6473888132236384,Titanium
171,0.3934437199382537,0.08058419975976128,0.5600742551649207,0.1703930147698048,75.04306621747948,0.015270668825903846,0.05487148039810288,0.041699965340464634,0.031332572632458436,76.9751488718397,0.032983833883320865,0.002756130362551087,0.03196108966223235,0.005743265575332328,0.04818707195058753,0.003501681620506236,0.016106583024997314,0.002428240696599718,0.0312662183737454,0.0016860725718346303,0.038438650064869816,0.0030907983573512862,0.02634372733589042,0.0022063384141955272,0.12547063962109295,0.49476062772375096,0.06840345400232767,0.12472821647526496,0.002540864583954366,-0.0013969173252226883,0.3283723339237137,0.3504700896943925,0.008789544758686462,0.6387760389332345,Titanium
172,0.40081647014628896,0.039782839240460485,0.5865965720096203,0.05153931779356106,73.16764145747048,0.015101279243645146,0.043350014817702405,0.04510439713538644,0.025877975895485152,70.04281653954138,0.04370652776269421,0.005773130320702275,0.03293577654361719,0.001621660537824917,0.04404714091314949,0.002228763855755829,0.013940454467300377,0.005331054366367116,0.025160415760995803,0.0016784909698831906,0.033220437614267996,0.006519559121514487,0.029568658668801026,0.0049936277713046335,0.12082943802362227,0.41743119070540413,0.07472193137661491,0.13330127578108697,0.003192973815549459,0.0017155863640710822,0.33039956349783295,0.35343298174794163,0.0093467104968022,0.6322041418290875,Titanium
174,0.4645670312203722,0.07018732827077176,0.5680221264162727,0.03444226423066249,74.66779948248225,0.014928362997515925,0.06472031477019428,0.03816207001803155,0.03504764937732506,71.92603753840541,0.03207961413746791,0.005411701187244563,0.028535903698700682,0.0008014201969222604,0.043059912692076895,0.0015186569263433841,0.016645031591594923,0.0022038378730458814,0.02059804358235349,0.0025363811013033736,0.037617204034532545,0.0026689716930841795,0.024634853738417235,0.006504264706154816,0.16239460029711733,0.5347801745220286,0.06789849788455904,0.13721837453718813,0.002462405553042871,0.003120937802670735,0.330426159582845,0.34085986127822104,0.008562656591465852,0.703011783736091,Titanium
175,0.393482948356079,0.07033853097144142,0.5714448391948564,0.0594182209514059,75.89628375297485,0.015398196380225337,0.04479381261934347,0.04706879888296506,0.02876734332194658,74.32568768848913,0.034700636327097696,0.005190997951745184,0.027626869915996593,0.0008999096198685479,0.046139064750158804,0.00696052246696233,0.010784124312699466,0.004363942854793643,0.021685235233463555,0.002433482997284646,0.03417597159153611,0.0032370346244480312,0.023932721238653188,0.003554423112106046,0.13644343435168282,0.5457634449087337,0.0684814301135954,0.1289066386709186,0.002190680810453029,-0.00019956351949664258,0.3301700995314039,0.3505330725426889,0.009056101612858075,0.639664212722321,Titanium
176,0.39908997716820793,0.06451313790922145,0.5608919044730927,0.08955958935106398,73.84375051679577,0.014889280321347011,0.05756513245537345,0.04046201690921659,0.0398886481652648,75.78586968150849,0.03669953687023908,0.0017965213118981693,0.0364392079949039,0.006108127130156888,0.042661977404881604,0.0033652746109322958,0.015696851738664027,0.002023881190751672,0.030139094482168727,0.0017985205479602341,0.03792291472335546,0.0019074583049526125,0.031238947092817416,0.0023123221077332706,0.1246243967864368,0.49470542421722924,0.06862508573559288,0.12632461635107775,0.001435740640293206,-0.00042514296462821746,0.3283586922337195,0.35305607013336804,0.008477800348804318,0.641407666771711,Titanium
177,0.4049793180683698,0.05171334455331996,0.5690461467799892,0.05508906841689611,75.21667060125924,0.015114431557458861,0.05692334522901452,0.046665646225117825,0.03686123850030784,75.89771070194053,0.0338832021768921,0.0063422111890905995,0.027003805337454164,0.0018506938816823092,0.043139396813913516,0.004369518882734142,0.014585073961944037,0.0021662266245822516,0.021902183465578238,0.002149404431563069,0.03641514843680037,0.0033349442436891637,0.02384224660248553,0.003150032187025484,0.19104443263741142,0.585924061599414,0.06792613112414757,0.12917491849697335,0.0027124197420539515,0.0014308874597938814,0.3303534605820573,0.3476263087934095,0.008912458968510582,0.6458618071721691,Titanium
178,0.4048464462624821,0.0480977317618236,0.5645791021965416,0.0549634785335581,73.51150091113531,0.01499016455458482,0.06562842151480505,0.04778554004479533,0.04714607805680271,76.23828144448429,0.037517193017009925,0.0054442102883421,0.026786092950335082,0.0022967226912054533,0.045865753828721,0.0041126816418048905,0.017884405292757772,0.0016187046833106497,0.023152311302708974,0.001723722334818335,0.03470381013109867,0.004484150742640093,0.024587484994734385,0.0029252538270082683,0.21898194339713484,0.5732939397840459,0.06780184186849544,0.12815745949298593,0.001541080541209083,0.0003269393314463383,0.33006358867610397,0.34772395766143127,0.00876674110050997,0.644784684789193,Titanium
179,0.4098933125015585,0.05241352185985729,0.5601764566657477,0.05054951858652215,72.9272544309655,0.014842269401201548,0.05027306558674359,0.03679401414552915,0.05203039867045364,75.96970810559951,0.037894294785409365,0.0021416526888357323,0.03403188564731482,0.004950682663404588,0.0436058028424472,0.00589767270615979,0.013347627701011324,0.002872663025380886,0.02336764507746841,0.003416428778718221,0.042220250707322285,0.0006924217975137689,0.03831604181488775,0.0021421132495635514,0.12478226711086521,0.5456387098859503,0.0683504001938365,0.12669060222513165,-0.0006338237025579428,0.0004979827676197431,0.3287836470312589,0.308161733501746,0.008376468046976056,0.6483499425196719,Titanium
180,0.42490153872742387,0.05152958520902172,0.5572089579861261,0.04541509090549132,72.71266465516241,0.014875022363931577,0.049568526825397294,0.03106449232139914,0.05284571451444349,75.78833408143304,0.03445510807789542,0.0021918285833162268,0.028990588736922566,0.006374465060747998,0.04277500589748584,0.0029482041279197645,0.012792831493616477,0.002672801457315078,0.023867145194587294,0.002744103497867278,0.04770138874805875,0.0009181326961242194,0.030227116322799227,0.0019829575570599663,0.12458096905972428,0.528351733070022,0.06802952695849582,0.12560595381945616,-0.0022969487853113073,-0.0019169875909410307,0.3291092176508188,0.3076189711594719,0.008224143639678515,0.6752216993251802,Titanium
181,0.4120355320880554,0.06319675642016845,0.5609912718493336,0.04767859301453217,72.98232510666088,0.014884527154965627,0.045866429415799576,0.03503504889112003,0.04744669649426095,75.19209493896103,0.03731156714473756,0.0025360037187246373,0.03249264690080638,0.004529046478048509,0.048381967679907066,0.002649814439855399,0.012501064000106346,0.003636331272957684,0.021867592163159342,0.005427908777871402,0.039716771994255155,0.0014067509493281283,0.033582221498931294,0.0033444663049046613,0.1222779803859466,0.5535628031590343,0.06822371457031094,0.1272913324499492,-0.0010698578566850393,0.000764869236014664,0.3292967925437416,0.29513560351190155,0.008499195565459612,0.6579503797180373,Titanium
182,0.40358735293019976,0.05299172972598115,0.5708543900912715,0.055909137500191323,74.04839546701523,0.015278302116697548,0.05459992155543618,0.05043827105557874,0.035582000455937214,74.31822702065487,0.038813561447779,0.0044172728718612775,0.02800640733374487,0.0016850490446359643,0.04592650438841841,0.005751683363251655,0.013920345895958561,0.0024761738056462987,0.02281739221206525,0.0022075575952754892,0.03554694387940303,0.003315868700993336,0.02653145958961452,0.0033313111887672536,0.18983961748238234,0.5909897826255104,0.06831504890422622,0.12963776294949744,0.0026406764809588468,0.001191948946878265,0.3302615912314104,0.3447632027830252,0.008938732805264048,0.6463700393989824,Titanium
183,0.4028169802317068,0.05234765708814489,0.56229420546912,0.10305416491022214,73.34259482279403,0.01507518022106258,0.06267504891880744,0.04943262673882036,0.04679737971996373,75.5555318113461,0.03903118699833627,0.0026000984482345384,0.0367276529981849,0.005504816777244015,0.047775923692013604,0.0053757036443168975,0.015090257250252438,0.0026048998054787166,0.030934465001395083,0.0017548664869070415,0.03654851902941291,0.003357072886694134,0.03550005355388266,0.0026263558014538897,0.13928398637261394,0.5109477565577478,0.06893517342201495,0.1263950888993196,0.0016669547001434953,-0.00020265491257309871,0.3286866337072736,0.34657923841994276,0.008724948437434293,0.6416447503389108,Titanium
184,0.4079014798322293,0.056421730276072696,0.5614497801915401,0.05366017486963446,72.95264158242033,0.01483615985873073,0.05333372967800259,0.03838864906865096,0.05068293189897638,75.62031873326522,0.03897487500841281,0.0020013319612387746,0.036265854152930266,0.004936833517332987,0.04330410131376624,0.005768762386275418,0.013595935313232221,0.002941764560163005,0.026146109907797543,0.0029442091510742483,0.04020976662297561,0.0007120037888935331,0.03956042952590715,0.0028735889013136034,0.12344678763283394,0.5224504872951686,0.06847333359661802,0.12726401189072187,-2.2078380107126358e-05,0.0009273246630229466,0.32864863452031645,0.31336582473016417,0.008345795541238706,0.647731808184639,Titanium
185,0.42479580866214345,0.07194906813471497,0.5623560702977275,0.05647525407486675,72.77040948588237,0.01475458102885177,0.045519777729347684,0.037648024737048195,0.034309327660233105,71.96178427127789,0.03317810894628683,0.0007687607993362121,0.034808983383643896,0.006677588869987379,0.040907972912003654,0.003507147831311959,0.013920702502353922,0.0028915549209127594,0.02699462580386571,0.005165981468853293,0.04507613676147968,0.0008589557908162265,0.03900067191734505,0.001889146448828958,0.11109268284998967,0.5013414966750075,0.06864091768039207,0.127669814497121,0.0004103025862562072,0.00022536957776717916,0.3287118163415876,0.31283291713993877,0.008353090036677118,0.6742979784035584,Titanium
186,0.39861435129414347,0.035008589447562355,0.5781435474158465,0.050169154822013666,75.32151613975647,0.015418503448725022,0.04411579283538894,0.03555982566752049,0.023519415607057417,70.84712976112479,0.03199086731506025,0.009399524842804957,0.03201868659828035,0.001369072532099341,0.03788650768028974,0.0009565935737858751,0.014749132207872934,0.0021992736105973893,0.02296737147195487,0.0016264283493279599,0.033110545605881225,0.010672974904463225,0.023415416209648484,0.0034181987611947573,0.10964538246721808,0.3868692018077782,0.06866084175109122,0.13118181266843923,0.0034179189808519104,0.0019037301532957435,0.32993800368614234,0.3540273821004609,0.009078798187865535,0.620542811413235,Titanium
188,0.41153266155958984,0.07257018376409183,0.5746868947850275,0.047121271883836635,74.75502517616157,0.014886589268162654,0.048994609200015776,0.04096346311228462,0.029800922772647294,71.87554855050013,0.03211753881935336,0.006400359500594664,0.02947644719999373,0.0012077496686662501,0.04281401068490413,0.0022370590933412406,0.014341824339611106,0.002215701321613148,0.021236895783155366,0.0023149156880869666,0.03602592384812754,0.0030981794357318806,0.024391197667041183,0.003535047443393684,0.1371891733898546,0.5133889060770118,0.06834753362575302,0.13257735598757234,0.003359174429441156,0.0022776228738395684,0.3304283957965549,0.3454889733621953,0.008889548845365436,0.6472865955096191,Titanium
191,0.4025270443585771,0.049009451589857284,0.5646547937495612,0.06151390215763191,75.59014965042867,0.015074390608664154,0.06063280612399179,0.04684983768261356,0.04068942074413813,77.26283077095847,0.03320247315271802,0.00724045709897511,0.024189732500181943,0.0019222098517854697,0.045152403134434534,0.006057220061018366,0.014994715426139513,0.00216021132655227,0.022032798435436842,0.0019315759652399293,0.03630789920172408,0.003822899817481743,0.020510075626478906,0.0031611824001794445,0.20539997322115705,0.5832376223409184,0.06763248205805734,0.12764421064181902,0.002587163109027575,0.0008390854730843753,0.33027870128649434,0.34858749811948614,0.008892362665858682,0.6445457836408733,Titanium
192,0.40067809470836885,0.049889054296196236,0.5630838855549256,0.13303432710343988,73.34311017141812,0.015146098464398657,0.06543890420144394,0.05706159861468218,0.04363620418674083,76.82510449213056,0.03707856152577444,0.005618351726247483,0.029674742309207285,0.003033295853508134,0.049154459691895046,0.007480216957178033,0.01746694674393953,0.0023980277665292832,0.025710762101129925,0.0018296371116803961,0.033670494273445456,0.008648009551767573,0.026487144218492218,0.002697732605806677,0.17902981216032268,0.5640959706947914,0.06834330266968476,0.12534787146166546,0.002167605285847065,-0.0005269236482289379,0.32911111468254095,0.345882275180722,0.00887988718567254,0.6430931458048083,Titanium
193,0.4131375508253799,0.08207451434714838,0.5671714525328688,0.057436334851057265,74.52772315846042,0.01527431020108855,0.04910584669654219,0.03922003585405688,0.029621977958782957,73.03838333106432,0.0315200060486766,0.005796818126655848,0.029802634855494465,0.0024374506341348894,0.04161155616273409,0.0014312189119534031,0.015037930170049991,0.0018569244063998099,0.022924404211316207,0.0022656253103074727,0.03681414625740936,0.011034820725539282,0.020246783951072895,0.003219653419516638,0.13527258848025597,0.5123866922974761,0.0679988193861521,0.12888113275752042,0.002861033040177402,0.001212457347015989,0.3303213181930078,0.35277262431171846,0.008896019059839529,0.6449190956406939,Titanium
194,0.4066747246351644,0.021210657044785836,0.5816541730168708,0.048896519216659426,73.03522489511735,0.015229609537599057,0.045033425269674,0.039484440554212935,0.024354310420455303,70.08127715663596,0.04614347953981141,0.005045501093207422,0.03337738886154487,0.001761993510383848,0.051817737323156816,0.0007495741511500779,0.016797494834415266,0.00512885339472352,0.02455042616993197,0.0019746604221075603,0.03544871268382565,0.005083820560616131,0.03140846322688071,0.007364003017765606,0.10579834249109416,0.3519643180767269,0.06888481771882962,0.13280269917123444,0.003660590978769154,0.0038853706416463844,0.32998003868349,0.31025006231960994,0.00891964575740636,0.6266634171937598,Titanium
195,0.4077283912923331,0.05433320922332207,0.5609302338057409,0.051847813201557444,72.99889813871683,0.014864971545908576,0.05150533932171465,0.03802013979407965,0.05186842724829938,76.17217994658554,0.03900286000750574,0.0023901881352181437,0.03616249756323091,0.003743323440977034,0.04657985425839342,0.005579963669098558,0.013434041635093843,0.0036021980523372184,0.02460163130333532,0.0031685277630765403,0.037238997031926985,0.0009766138330618152,0.03538156786254028,0.004804494807237748,0.12682720425485794,0.5368269588688452,0.06831204492849348,0.12712579995933201,-0.000782449407380835,0.0009536152379392157,0.3287803714015251,0.3035799743176476,0.00843946890428007,0.647047377618682,Titanium
196,0.39668172735824264,0.04342335117907948,0.5587530134257045,0.18211042715685744,73.17665916566213,0.014854971762068524,0.08309034423031215,0.05263442099595485,0.059479618657812844,79.2089907471762,0.03752672545355747,0.002882439403553958,0.03255661844215303,0.005027813697296624,0.05238681614521599,0.013196636636188079,0.020049055009431223,0.003122287158676843,0.030901240275973824,0.0013266783714461772,0.037150237143830644,0.0031248184487324988,0.03056814254465378,0.0021729502370376203,0.1724209587430347,0.5421670456395279,0.06827064501106266,0.12215164667329208,-0.00027883947272753454,-0.003495166300578993,0.32772839621208794,0.3520020717504791,0.008505663338171548,0.6411498839632959,Titanium
198,0.4406654826415959,0.055418239270009904,0.5813630700885751,0.049286265020302734,72.69086497938936,0.014840962231631697,0.0461883892701575,0.0496691763311431,0.03085661428596429,70.50314844122305,0.05157724412797951,0.003019203718006458,0.03221888406556956,0.002271680754164434,0.046948102720028764,0.0021475737928189943,0.015977694470604487,0.0036335030360593904,0.025598599093587377,0.002055483732146859,0.0362044363989439,0.0035700928652809914,0.03577639520343686,0.0069000736083132536,0.15332851051987892,0.49773973378730846,0.07435570331336047,0.13688798426684678,0.0035487574581834847,0.002853489545492096,0.33047625045191625,0.3298554392367153,0.009013038586807284,0.6648490775841416,Titanium
200,0.49322263502440744,0.08316491704412574,0.5639912870689027,0.047429231553502676,72.70527099656728,0.014979805714104698,0.04613321194463949,0.0383646951616974,0.032062657664363683,71.74059086771354,0.03482447945524422,0.002566556295919271,0.031188613500765208,0.0056617951061719955,0.04368818991713923,0.0015736343398913416,0.013917578303065357,0.002819466534038386,0.024989818244641512,0.007283294060374679,0.046122210260158954,0.0025714258201640916,0.028688760565550805,0.0029873036317789887,0.12143668765908713,0.5682419961716819,0.06805736465636048,0.12833725927281514,0.00027040089793849923,0.0007474936893802388,0.32989103890699717,0.3044843466941306,0.008453633111313053,0.7118392286677888,Titanium
203,0.40244655159158915,0.0069540371428475425,0.5990179630869571,0.05123198930585508,72.9773037444452,0.015173860977492062,0.04324881715857729,0.04454095009541567,0.020588086172498125,68.20847636858649,0.04927678789707926,0.007439284429927157,0.037577114208771197,0.0009063341478816982,0.049802982295476174,0.0008439652080464537,0.01932945699868311,0.006579096733794563,0.027339451866430994,0.0012562385798865656,0.033312588747446074,0.007810657710924084,0.036974542115864574,0.005567130098608113,0.10140874267873301,0.28194438561586377,0.07652901036014363,0.141362703323543,0.0052122374193586014,0.004444481340918117,0.33048661961624404,0.32878621199678254,0.009414663868549002,0.617942208584872,Titanium
