, CS Length, BB Drop, Stack, SS E, ST Angle, BB OD, TT OD, HT OD, DT OD, CS OD, SS OD, ST OD, CS F, HT LX, ST UX, HT UX, HT Angle, HT Length, ST Length, BB Length, Dropout Offset, SSB OD, CSB OD, Material, SSB Offset, CSB Offset, SS Z, SS Thickness, CS Thickness, TT Thickness, BB Thickness, HT Thickness, ST Thickness, DT Thickness, DT Length
2168,0.41,0.07200000000000001,0.5656,0.015,73.5,0.055,0.0286,0.045,0.027775,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0433,0.015,0.0296,73.0,0.1325,0.555,0.068,0.13,0.016,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0020206572569090786,0.00469940213372356,0.0018427683141901629,0.0017102989925751426,0.009143022765970192,0.0008188687989894438,0.0005939814420607088,0.6548530653181786
2169,0.44,0.07,0.5656,0.045,73.0,0.04,0.0286,0.044000000000000004,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.049100000000000005,0.0529,0.0302,67.5,0.115,0.45,0.068,0.135,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.002304135459176077,0.0006974187193374367,0.0006501307524840262,0.0005399102883815441,0.001633879025408723,0.0033165754149730524,0.000800218972639364,0.6979193592163238
2170,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0492,0.0492,0.0289,73.0,0.145,0.5152,0.068,0.13,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.008766491787006052,0.0025063167079435607,0.0005285793704245485,0.002580722571869521,0.003581306377474481,0.0008102305729782845,0.007662687657520478,0.6587420739449726
2171,0.405,0.035,0.5656,0.085,74.0,0.04,0.0286,0.046,0.0365,0.023350000000000003,0.013000000000000001,0.0328,0.015,0.047200000000000006,0.0837,0.0243,69.0,0.1001,0.406,0.073,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0016458726951858395,0.0019023386303296621,0.0010473654841516664,0.0006122865209620622,0.004154523636695232,0.003805442122018255,0.0005235774863181817,0.6402118433230397
2172,0.38499140000000004,0.016555452161724018,0.5656,0.06,70.73168268167487,0.04,0.0302,0.045,0.045,0.0275,0.019,0.0318,0.015,0.0452,0.0445,0.0304,69.73168268167488,0.0983,0.307,0.068,0.135,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.31099019,0.009000000000000001,0.0038333763909926674,0.007634717150796852,0.00445670742860651,0.007044548794781206,0.0014281544939605572,0.007479958568523381,0.0099634977856677,0.6062433796505043
2173,0.4,0.03,0.5656,0.06,71.5,0.04,0.0385,0.05,0.0455,0.031,0.0165,0.0318,0.015,0.035,0.06,0.0226,67.0,0.0851,0.3,0.073,0.13,0.0,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.3,0.009000000000000001,0.0014012534653230055,0.005128612726928504,0.004154523636695232,0.0005758023322921574,0.0016054495953186593,0.006349640164515929,0.003642059734001128,0.6257580823541079
2174,0.4,0.03,0.5656,0.06,71.5,0.04,0.0385,0.05,0.0455,0.031,0.0165,0.0318,0.015,0.035,0.06,0.0226,67.0,0.0851,0.3,0.073,0.135,0.0,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.3,0.009000000000000001,0.0056195842972599185,0.005425724588076712,0.0016640284782398489,0.001137603529661485,0.0024057385629052195,0.0053940711517290255,0.00861395517840894,0.6257580823541079
2175,0.401,0.06,0.5656,0.045,74.5,0.04,0.03625,0.05,0.042,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0535,0.0322,0.0407,72.8,0.125,0.5322,0.068,0.13,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.007253682675341082,0.0023007675260633496,0.0016972150726837663,0.0020496821702228754,0.0018367133466545848,0.0018474915302142585,0.0038389878033298634,0.6356562650027805
2176,0.4,0.03,0.5656,0.06,71.5,0.04,0.0385,0.05,0.0455,0.031,0.0165,0.0318,0.015,0.035,0.06,0.0226,67.0,0.0851,0.3,0.073,0.135,0.0,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.3,0.009000000000000001,0.0039848876411512895,0.00300036424397267,0.002692552055592697,0.001895394673087971,0.0016326844759374849,0.0018569743116440421,0.0032185989980971852,0.6257580823541079
2177,0.37,-0.001,0.5656,0.05,71.0,0.04,0.0286,0.06,0.0365,0.02,0.013999999999999999,0.0272,0.015,0.0511,0.044000000000000004,0.0264,72.0,0.11,0.26,0.068,0.135,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0005430785847324865,0.0042034257715828785,0.006112686630392897,0.0027948818696900434,0.0005407006253962768,0.0006792955445582957,0.0006994620190081219,0.6144753604236847
2178,0.406,0.07400000000000001,0.5656,0.045,73.0,0.04,0.0286,0.038,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0463,0.0464,0.0332,73.0,0.1399,0.6053999999999999,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.005139877974726767,0.002299085406035514,0.0012995720703397474,0.008208026414815791,0.0006309249532304869,0.003650059695703085,0.003246971547934513,0.6520296314296654
2179,0.435,0.066,0.5656,0.0875,72.5,0.04,0.0286,0.046,0.0365,0.023350000000000003,0.013000000000000001,0.0328,0.015,0.0583,0.08159999999999999,0.0213,69.0,0.1,0.512,0.073,0.135,0.016,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.004017076084580561,0.008785747813452253,0.007458107779682156,0.0028947422620973907,0.004602460107292228,0.0005699365902131281,0.0007591702417250832,0.6971478806697231
2180,0.401,0.06,0.5656,0.045,74.5,0.04,0.03625,0.05,0.042,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0527,0.0322,0.0412,72.0,0.1253,0.5322,0.068,0.13,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.0007536380780222055,0.002287344950469095,0.0006167810779195834,0.0007191744330491222,0.0006832817801262211,0.0067322441332228105,0.0005535045161730642,0.6339408949617081
2181,0.415,0.07,0.5656,0.045,73.5,0.04,0.0293,0.045,0.037725,0.0265,0.013999999999999999,0.0318,0.015,0.052000000000000005,0.045,0.0322,73.0,0.1575,0.565,0.075,0.13,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.003004756267926871,0.0020422003764338187,0.0018380571733335289,0.004002412867357709,0.004940837353444802,0.0025358181017111764,0.002391703590942685,0.6634752143336804
2182,0.401,0.06,0.5656,0.045,74.5,0.04,0.03625,0.05,0.042,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.0322,0.0396,71.3,0.1251,0.5322,0.068,0.13,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.005880273353884265,0.003098488505571013,0.0070497029211062465,0.0077869803272333045,0.0010620215000958213,0.0070703571640419825,0.0021182639039216376,0.6300673178401042
2183,0.419,0.02100471602888456,0.5656,0.045,72.00064570081909,0.04,0.0317,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0454,0.0485,0.0284,68.00064570081909,0.1191,0.5311,0.073,0.135,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.00344010414807551,0.009020145999137672,0.0020407072980957687,0.0011653942259214464,0.001610153246853182,0.00521943061208938,0.0009734974763932289,0.6670395331989023
2184,0.405,0.035,0.5656,0.085,74.0,0.04,0.0286,0.046,0.0365,0.023350000000000003,0.013000000000000001,0.0328,0.015,0.0461,0.08170000000000001,0.023,69.0,0.0998,0.406,0.073,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0038927076053535,0.008208026414815791,0.0008161781601524296,0.0009614684713301756,0.0013859647522674495,0.0013698406099730608,0.002732227095186046,0.6529830197995596
2185,0.355,0.06,0.5656,0.045,71.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.03,0.015,0.0463,0.0204,0.0257,74.5,0.1604,0.5804,0.068,0.12,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.0016959742174330874,0.0028298488490176407,0.00837784854946845,0.00837784854946845,0.003660753652672432,0.0014867744048101179,0.0025769503539775787,0.6445328031471171
2186,0.37,-0.001,0.5656,0.05,71.0,0.04,0.0286,0.06,0.0365,0.02,0.013999999999999999,0.0272,0.015,0.0511,0.044000000000000004,0.0264,72.0,0.11,0.26,0.068,0.135,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0027162874036220945,0.0008962768039111332,0.0014022786888801242,0.000666987829127417,0.0013738539735230215,0.0075846272765347856,0.0076739045315426906,0.6144753604236847
2187,0.405,0.063,0.5656,0.045,74.0,0.04,0.0286,0.033,0.0365,0.022000000000000002,0.012,0.028999999999999998,0.015,0.0416,0.0459,0.0304,72.5,0.1062,0.5458999999999999,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.004124249129605169,0.004711447213558475,0.0008049148099025657,0.009193313246778882,0.0014577026743051516,0.0005174862506805355,0.005936449271677667,0.6261514026927634
2188,0.37,-0.001,0.5656,0.05,71.0,0.04,0.0286,0.06,0.0365,0.02,0.013999999999999999,0.0272,0.015,0.0511,0.044000000000000004,0.0264,72.0,0.11,0.26,0.068,0.135,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0015867719935405214,0.0005305158708269097,0.009861998877208865,0.0012556585499911418,0.0008348945613877213,0.0007558460893559156,0.0025376734266176096,0.6144753604236847
2189,0.37,-0.001,0.5656,0.05,71.0,0.04,0.0286,0.06,0.0365,0.02,0.013999999999999999,0.0272,0.015,0.0511,0.044000000000000004,0.0264,72.0,0.11,0.26,0.068,0.135,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0007324451313746253,0.0007432377879276838,0.002459107181369032,0.0035970566846428922,0.0024092601557975,0.0020451898111301537,0.0063635874585877715,0.6144753604236847
2190,0.40394,0.068,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0471,0.0474,0.036000000000000004,74.0,0.1252,0.55,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35700000000000004,0.009000000000000001,0.0007658624688497098,0.00898064979914814,0.005706561605656491,0.0010690352295071514,0.0023864616117080717,0.0012760259668038265,0.002277329432580869,0.6419229802363353
2191,0.405,0.07,0.5656,0.315,74.0,0.04,0.0286,0.0318,0.0365,0.023350000000000003,0.013000000000000001,0.0286,0.015,0.0421,0.16090000000000002,0.026000000000000002,70.5,0.109,0.6129,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0015648743618683096,0.0066782993099554384,0.005162482758673562,0.0014250243585083582,0.0010512026064363477,0.0010512026064363477,0.006916913183743182,0.5919856895529657
2193,0.385,0.05,0.5656,0.19,76.0,0.04,0.0286,0.035,0.0365,0.021,0.0125,0.0285,0.015,0.039,0.1061,0.025,75.5,0.0959,0.5961000000000001,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.003029027573885443,0.0020199184579016505,0.0025600434906765802,0.0008509227269273867,0.0007108076467553156,0.0049300083498398225,0.0021605095541757705,0.6176856778805286
2194,0.405,0.07,0.5656,0.275,73.0,0.04,0.0286,0.0318,0.0365,0.023350000000000003,0.013000000000000001,0.0381,0.015,0.0476,0.1599,0.0262,70.5,0.11,0.6119,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0012474204217615221,0.0022197734846147923,0.003199821834446291,0.0046260835569930684,0.0037804753663888656,0.000928300537835206,0.003134960244835873,0.6125417834774203
2195,0.385,0.04,0.5656,0.275,75.0,0.04,0.0286,0.045,0.0365,0.035,0.013000000000000001,0.0318,0.015,0.0488,0.0304,0.0368,76.0,0.0985,0.6204,0.068,0.12,0.016,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.002211670819864335,0.001500977982044632,0.0005885758628230741,0.003701135785097678,0.0010412552004195703,0.008507516987281935,0.0028485375423258105,0.6183799783633264
2196,0.405,0.07,0.5656,0.275,74.0,0.04,0.0286,0.04,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0443,0.0524,0.0318,73.0,0.0902,0.5374,0.068,0.13,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.000542284771876975,0.0011121010948720693,0.0008227709444169021,0.008532442338690594,0.0009980088567713098,0.0010643542820785287,0.0005494710630350783,0.6320910713124808
2197,0.4,0.06,0.5656,0.026000000000000002,74.0,0.04,0.0286,0.033,0.0365,0.0175,0.012,0.0275,0.015,0.0421,0.0144,0.0287,75.0,0.0985,0.5144,0.068,0.13,0.016,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.002657337347609789,0.0005737005262775207,0.0007868704852188305,0.0024057385629052195,0.001137603529661485,0.0005703535828792018,0.004073287915154853,0.6225086634424998
2198,0.44,0.068,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0464,0.0495,0.0288,71.0,0.1705,0.509,0.068,0.135,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.0006364866742431787,0.0007788545758397896,0.004519071117424263,0.0009255887448690273,0.0008209676489659902,0.0054655527197798506,0.0031533567883317137,0.6632101723445772
2199,0.39,0.06,0.5656,0.11,74.0,0.04,0.0268,0.036000000000000004,0.0365,0.026000000000000002,0.0125,0.0318,0.015,0.025,0.08159999999999999,0.036000000000000004,74.0,0.145,0.6116,0.068,0.12,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0014449650382759602,0.0008471968211381045,0.0016652459604711688,0.004240479752915207,0.005962557314292146,0.0005707708806369061,0.0010927505800309599,0.6186521178164229
2200,0.395,0.057,0.5656,0.155,76.0,0.04,0.0286,0.033,0.0365,0.02,0.012,0.028999999999999998,0.015,0.0341,0.02,0.0273,75.0,0.08940000000000001,0.5,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.001470552594969136,0.003722854754442415,0.0014053588623604714,0.0024609063809244358,0.001882959362260241,0.006861488625175639,0.006821459005182643,0.5752968322409264
2201,0.3989,0.05,0.5656,0.045,74.5,0.04,0.0286,0.032,0.0365,0.02075,0.0115,0.028999999999999998,0.0265,0.04,0.043,0.027999999999999997,74.0,0.1012,0.5,0.068,0.12,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.004136332368346382,0.0019079121083409448,0.006294156006629965,0.0035944268313343954,0.0007202271823423276,0.006851459251836802,0.0046294682193380315,0.6054504949384569
2202,0.36330999999999997,0.032,0.5656,0.045,72.0,0.045,0.0277,0.04,0.0365,0.0205,0.015,0.0318,0.015,0.05,0.1,0.035,74.0,0.2053,0.68,0.068,0.13,0.0,0.0, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0007097686659086151,0.0015984198689377475,0.0018447910692342788,0.0005084820104904694,0.0015752089975944994,0.007512854845089448,0.0005559387860260041,0.6176196732202582
2203,0.38799999999999996,0.054000000000000006,0.5656,0.08,75.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.032,0.015,0.046,0.06,0.0302,74.0,0.15009999999999998,0.54,0.068,0.13,0.016,0.018000000000000002, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.003442621091582753,0.002252482081912818,0.0010134555730275695,0.001951663889857264,0.0009475068574749467,0.0010045998382823935,0.0021244700005136822,0.6311850281990704
2204,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0493,0.0493,0.0288,73.0,0.145,0.5153,0.068,0.13,0.016,0.018000000000000002, AISI 4130 Steel#^# annealed at 865C@SOLIDWORKS Materials$SOLIDWORKS Materials|AISI 4130 Steel#^# annealed at 865C|94$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|AISI 4130 Steel#^# annealed at 865C|94,0.33,0.35,0.009000000000000001,0.0017870228120725313,0.0069549591231033115,0.0025423176798729896,0.0009925494164247136,0.0008158797465483693,0.0009590104230976498,0.004119727020912632,0.6599779336148803
2205,0.406,0.069,0.5656,0.092,73.0,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0507,0.0489,0.0338,72.8,0.185,0.5388999999999999,0.068,0.13,0.0,0.0, Ti-6Al-4VSolution treated and aged (SS)@SOLIDWORKS Materials$SOLIDWORKS Materials|Ti-6Al-4VSolution treated and aged (SS)|205$C:/Program Files/SOLIDWORKS Corp/SOLIDWORKS/lang/english/sldmaterials/SOLIDWORKS Materials.sldmat|Ti-6Al-4VSolution treated and aged (SS)|205,0.33,0.35,0.009000000000000001,0.0012257153560119233,0.0018087188388883452,0.004962566772205335,0.0008428705457381247,0.00852620416295937,0.0011129147608279974,0.008830843189993708,0.6254855614876116
